trans_id,lang,translation,category,station_sid,course_sid
仁保一丁目,ko,니호 1초메,stop_name,e421d3b6-8971-47c4-8985-9270f129b689,
仁保一丁目,zh-ch,仁保一丁目,stop_name,e421d3b6-8971-47c4-8985-9270f129b689,
仁保一丁目,zh-tw,仁保一丁目,stop_name,e421d3b6-8971-47c4-8985-9270f129b689,
教育隊前,ja,教育隊前,stop_name,9deb963d-2eaf-4bec-a09f-ca80b8ce250c,
教育隊前,ja-Hrkt,きょういくたいまえ,stop_name,9deb963d-2eaf-4bec-a09f-ca80b8ce250c,
二河峡隧道,ja,二河峡隧道,stop_name,cecd0536-e73a-463d-b54a-23cedd34a599,
二河峡隧道,ja-Hrkt,にこうきょうずいどう,stop_name,cecd0536-e73a-463d-b54a-23cedd34a599,
二河峡隧道,en,Nikokyo Zuido,stop_name,cecd0536-e73a-463d-b54a-23cedd34a599,
二河峡隧道,ko,니코교 즈이도,stop_name,cecd0536-e73a-463d-b54a-23cedd34a599,
二河峡隧道,zh-ch,二河峡隧道,stop_name,cecd0536-e73a-463d-b54a-23cedd34a599,
二河峡隧道,zh-tw,二河峽隧道,stop_name,cecd0536-e73a-463d-b54a-23cedd34a599,
曙町,ja,曙町,stop_name,1965824c-7ff4-400d-b066-e864cb2e49f3,
曙町,ja-Hrkt,あけぼのちょう,stop_name,1965824c-7ff4-400d-b066-e864cb2e49f3,
三篠町三丁目,ja,三篠町三丁目,stop_name,bca5ef64-d8f2-4130-8429-70df08697d75,
三篠町三丁目,ja-Hrkt,みささまちさんちょうめ,stop_name,bca5ef64-d8f2-4130-8429-70df08697d75,
三篠町三丁目,en,Misasamachi-sanchome (Misasamachi 3),stop_name,bca5ef64-d8f2-4130-8429-70df08697d75,
三篠町三丁目,ko,미사사마치 3초메,stop_name,bca5ef64-d8f2-4130-8429-70df08697d75,
三篠町三丁目,zh-ch,三筱町三丁目,stop_name,bca5ef64-d8f2-4130-8429-70df08697d75,
三篠町三丁目,zh-tw,三筱町三丁目,stop_name,bca5ef64-d8f2-4130-8429-70df08697d75,
ナタリーマリナタウン,ja,ナタリーマリナタウン,stop_name,3944bcc5-a8e4-41c9-ae3d-c94575f88aae,
ナタリーマリナタウン,ja-Hrkt,なたりーまりなたうん,stop_name,3944bcc5-a8e4-41c9-ae3d-c94575f88aae,
女学院大学前,en,Jogakuin Daigaku-mae (Jogakuin Univ.),stop_name,9564012f-6608-4007-b549-6138805cf0cc,
女学院大学前,ko,여학원대학,stop_name,9564012f-6608-4007-b549-6138805cf0cc,
女学院大学前,zh-ch,女学院大学前,stop_name,9564012f-6608-4007-b549-6138805cf0cc,
女学院大学前,zh-tw,女學院大學前,stop_name,9564012f-6608-4007-b549-6138805cf0cc,
大原駅,en,Obara Sta.,stop_name,9ecba7d8-fbd9-491b-8748-1f19c677a55b,
大原駅,ko,오바라 역,stop_name,9ecba7d8-fbd9-491b-8748-1f19c677a55b,
大原駅,zh-ch,大原站,stop_name,9ecba7d8-fbd9-491b-8748-1f19c677a55b,
大原駅,zh-tw,大原站,stop_name,9ecba7d8-fbd9-491b-8748-1f19c677a55b,
坪井長野,ja,坪井長野,stop_name,b4c9502b-21f8-45ac-912f-8feab28f8e31,
坪井長野,ja-Hrkt,つぼいながの,stop_name,b4c9502b-21f8-45ac-912f-8feab28f8e31,
堂の久保,en,Donokubo,stop_name,9e5f7da5-3862-4497-8ec2-71bb6f7f4afa,
堂の久保,ko,도노쿠보,stop_name,9e5f7da5-3862-4497-8ec2-71bb6f7f4afa,
堂の久保,zh-ch,堂之久保,stop_name,9e5f7da5-3862-4497-8ec2-71bb6f7f4afa,
堂の久保,zh-tw,堂之久保,stop_name,9e5f7da5-3862-4497-8ec2-71bb6f7f4afa,
宮原１３丁目,ja,宮原１３丁目,stop_name,42d5e29c-f3b0-4509-b09f-a99f0cf7f905,
宮原１３丁目,ja-Hrkt,みやはらじゅうさんちょうめ,stop_name,42d5e29c-f3b0-4509-b09f-a99f0cf7f905,
井口台東,en,Inokuchidai-higashi,stop_name,d987ec41-a1d1-439a-91f3-d56cea1dfab7,
井口台東,ko,이노쿠치다이 히가시,stop_name,d987ec41-a1d1-439a-91f3-d56cea1dfab7,
井口台東,zh-ch,井口台东,stop_name,d987ec41-a1d1-439a-91f3-d56cea1dfab7,
井口台東,zh-tw,井口臺東,stop_name,d987ec41-a1d1-439a-91f3-d56cea1dfab7,
関の内,en,Sekinouchi,stop_name,2d700650-11ad-4c6f-92cf-497f1db804cc,
関の内,ko,세키노우치,stop_name,2d700650-11ad-4c6f-92cf-497f1db804cc,
関の内,zh-ch,关之内,stop_name,2d700650-11ad-4c6f-92cf-497f1db804cc,
関の内,zh-tw,關之內,stop_name,2d700650-11ad-4c6f-92cf-497f1db804cc,
阿品台西,ja,阿品台西,stop_name,a684291d-c33b-464e-9d96-23bfbe3d26bf,
阿品台西,ja-Hrkt,あじなだいにし,stop_name,a684291d-c33b-464e-9d96-23bfbe3d26bf,
阿品台西,en,Ajinadai-nishi,stop_name,a684291d-c33b-464e-9d96-23bfbe3d26bf,
阿品台西,ko,아지나다이 니시,stop_name,a684291d-c33b-464e-9d96-23bfbe3d26bf,
阿品台西,zh-ch,阿品台西,stop_name,a684291d-c33b-464e-9d96-23bfbe3d26bf,
阿品台西,zh-tw,阿品臺西,stop_name,a684291d-c33b-464e-9d96-23bfbe3d26bf,
中地上,ja,中地上,stop_name,d4c2680b-fdad-41b5-91c0-32707752a054,
中地上,ja-Hrkt,なかじかみ,stop_name,d4c2680b-fdad-41b5-91c0-32707752a054,
中地上,en,Nakaji-kami,stop_name,d4c2680b-fdad-41b5-91c0-32707752a054,
中地上,ko,나카지 카미,stop_name,d4c2680b-fdad-41b5-91c0-32707752a054,
中地上,zh-ch,中地上,stop_name,d4c2680b-fdad-41b5-91c0-32707752a054,
中地上,zh-tw,中地上,stop_name,d4c2680b-fdad-41b5-91c0-32707752a054,
八千代支所前,en,Yachiyo Shisho-mae (Yachiyo Branch),stop_name,e0a8c4a5-d5dc-4ca6-a962-4fedf99409b3,
八千代支所前,ko,야치요 지소,stop_name,e0a8c4a5-d5dc-4ca6-a962-4fedf99409b3,
八千代支所前,zh-ch,八千代支所前,stop_name,e0a8c4a5-d5dc-4ca6-a962-4fedf99409b3,
八千代支所前,zh-tw,八千代支所前,stop_name,e0a8c4a5-d5dc-4ca6-a962-4fedf99409b3,
観音台,ja,観音台,stop_name,0fa26675-0de5-47d9-a391-7b8a5520cf8a,
観音台,ja-Hrkt,かんのんだい,stop_name,0fa26675-0de5-47d9-a391-7b8a5520cf8a,
警固屋３丁目,ja,警固屋３丁目,stop_name,6d497127-dfeb-4118-8741-bfa1c3a2d38a,
警固屋３丁目,ja-Hrkt,けごやさんちょうめ,stop_name,6d497127-dfeb-4118-8741-bfa1c3a2d38a,
枝垂桜通り,en,Shidarezakura-dori (Shidarezakura Ave.),stop_name,f36f7305-f86b-45f9-9dfc-0bdd70db1041,
枝垂桜通り,ko,시다레자쿠라 도리,stop_name,f36f7305-f86b-45f9-9dfc-0bdd70db1041,
枝垂桜通り,zh-ch,枝垂樱通,stop_name,f36f7305-f86b-45f9-9dfc-0bdd70db1041,
枝垂桜通り,zh-tw,枝垂櫻通,stop_name,f36f7305-f86b-45f9-9dfc-0bdd70db1041,
宮原８丁目,ja,宮原８丁目,stop_name,febebabb-53a0-4ed8-bacf-73766d6a2ce1,
宮原８丁目,ja-Hrkt,みやはらはっちょうめ,stop_name,febebabb-53a0-4ed8-bacf-73766d6a2ce1,
千代田西,ja,千代田西,stop_name,ced9ba61-6820-4232-a563-41714bd9c107,
千代田西,ja-Hrkt,ちよだにし,stop_name,ced9ba61-6820-4232-a563-41714bd9c107,
熊野萩原,ja,熊野萩原,stop_name,11482f53-55b8-4a81-a9df-ea5c1cd8a4b1,
熊野萩原,ja-Hrkt,くまのはぎわら,stop_name,11482f53-55b8-4a81-a9df-ea5c1cd8a4b1,
中溝,ja,中溝,stop_name,0b59231a-fe9a-416a-9f34-4c971a3567ca,
中溝,ja-Hrkt,なかみぞ,stop_name,0b59231a-fe9a-416a-9f34-4c971a3567ca,
鮎が平,ja,鮎が平,stop_name,f638d537-a0f0-4cb2-8c39-f1c03741ac67,
鮎が平,ja-Hrkt,あゆがひら,stop_name,f638d537-a0f0-4cb2-8c39-f1c03741ac67,
四ツ道路,en,Yotsudoro,stop_name,d7af66a8-ecfd-4f22-8f3d-bfa4fdd18f6c,
四ツ道路,ko,요쓰 도로,stop_name,d7af66a8-ecfd-4f22-8f3d-bfa4fdd18f6c,
四ツ道路,zh-ch,四道路,stop_name,d7af66a8-ecfd-4f22-8f3d-bfa4fdd18f6c,
四ツ道路,zh-tw,四道路,stop_name,d7af66a8-ecfd-4f22-8f3d-bfa4fdd18f6c,
坪野下,en,Tsubonoshimo,stop_name,5e1b16e9-78e4-4e29-b8bf-3954c3891871,
坪野下,ko,쓰보노시모,stop_name,5e1b16e9-78e4-4e29-b8bf-3954c3891871,
坪野下,zh-ch,坪野下,stop_name,5e1b16e9-78e4-4e29-b8bf-3954c3891871,
坪野下,zh-tw,坪野下,stop_name,5e1b16e9-78e4-4e29-b8bf-3954c3891871,
井口台西,en,Inokuchidai-nishi,stop_name,950085df-2c1b-4083-bb4c-6cb242f85a2b,
井口台西,ko,이노쿠치다이 니시,stop_name,950085df-2c1b-4083-bb4c-6cb242f85a2b,
井口台西,zh-ch,井口台西,stop_name,950085df-2c1b-4083-bb4c-6cb242f85a2b,
井口台西,zh-tw,井口臺西,stop_name,950085df-2c1b-4083-bb4c-6cb242f85a2b,
安中央,en,Yasu-chuo,stop_name,d5dc357a-47b4-4772-829c-95a0d4292c2b,
安中央,ko,야스 추오,stop_name,d5dc357a-47b4-4772-829c-95a0d4292c2b,
安中央,zh-ch,安中央,stop_name,d5dc357a-47b4-4772-829c-95a0d4292c2b,
安中央,zh-tw,安中央,stop_name,d5dc357a-47b4-4772-829c-95a0d4292c2b,
四季が丘南口,ja,四季が丘南口,stop_name,90c35571-2b4c-4e50-99ce-6ae6afb7bbd2,
四季が丘南口,ja-Hrkt,しきがおかみなみぐち,stop_name,90c35571-2b4c-4e50-99ce-6ae6afb7bbd2,
四季が丘南口,en,Shikigaoka-minamiguchi,stop_name,90c35571-2b4c-4e50-99ce-6ae6afb7bbd2,
四季が丘南口,ko,시키가오카 미나미구치,stop_name,90c35571-2b4c-4e50-99ce-6ae6afb7bbd2,
四季が丘南口,zh-ch,四季丘南口,stop_name,90c35571-2b4c-4e50-99ce-6ae6afb7bbd2,
四季が丘南口,zh-tw,四季丘南口,stop_name,90c35571-2b4c-4e50-99ce-6ae6afb7bbd2,
鵜渡瀬,ja,鵜渡瀬,stop_name,c2f9f02c-c5e4-4f30-86e9-28a7ee37c5b0,
鵜渡瀬,ja-Hrkt,うどせ,stop_name,c2f9f02c-c5e4-4f30-86e9-28a7ee37c5b0,
あいプラザ,en,Ai Plaza,stop_name,f3bbec49-455a-4a4a-b1c0-2f615855f8de,
あいプラザ,ko,아이 플라자,stop_name,f3bbec49-455a-4a4a-b1c0-2f615855f8de,
あいプラザ,zh-ch,Ai Plaza,stop_name,f3bbec49-455a-4a4a-b1c0-2f615855f8de,
あいプラザ,zh-tw,Ai Plaza,stop_name,f3bbec49-455a-4a4a-b1c0-2f615855f8de,
小倉新開,en,Ogura Shingai,stop_name,bea49782-139d-4ab3-b8b8-93301ea7c6eb,
小倉新開,ko,오구라 신가이,stop_name,bea49782-139d-4ab3-b8b8-93301ea7c6eb,
小倉新開,zh-ch,小仓新开,stop_name,bea49782-139d-4ab3-b8b8-93301ea7c6eb,
小倉新開,zh-tw,小倉新開,stop_name,bea49782-139d-4ab3-b8b8-93301ea7c6eb,
幸の神,en,Sainokami,stop_name,3af7cad5-ca00-4342-827e-e1e6b98e5761,
幸の神,ko,사이노카미,stop_name,3af7cad5-ca00-4342-827e-e1e6b98e5761,
幸の神,zh-ch,幸之神,stop_name,3af7cad5-ca00-4342-827e-e1e6b98e5761,
幸の神,zh-tw,幸之神,stop_name,3af7cad5-ca00-4342-827e-e1e6b98e5761,
四季が丘北,ja,四季が丘北,stop_name,9ed3de91-e940-4590-90be-ba5542a959d4,
四季が丘北,ja-Hrkt,しきがおかきた,stop_name,9ed3de91-e940-4590-90be-ba5542a959d4,
阿賀駅前,en,Aga Sta.,stop_name,0eb58053-68fe-4849-914b-0d3018de43bd,
阿賀駅前,ko,아가 역,stop_name,0eb58053-68fe-4849-914b-0d3018de43bd,
阿賀駅前,zh-ch,阿贺站前,stop_name,0eb58053-68fe-4849-914b-0d3018de43bd,
阿賀駅前,zh-tw,阿賀站前,stop_name,0eb58053-68fe-4849-914b-0d3018de43bd,
伏郷,ja,伏郷,stop_name,a00b2a8c-5da3-4672-9629-b9baf3b3b87f,
伏郷,ja-Hrkt,ふしごう,stop_name,a00b2a8c-5da3-4672-9629-b9baf3b3b87f,
皆賀,ja,皆賀,stop_name,1bbabf02-bf1c-4232-a050-13fd9501996a,
皆賀,ja-Hrkt,みなが,stop_name,1bbabf02-bf1c-4232-a050-13fd9501996a,
西中央３丁目,en,Nishi-chuo-sanchome (Nishi-chuo 3),stop_name,0065c44b-652e-461f-88b0-b6284a1d3baa,
西中央３丁目,ko,니시추오 3초메,stop_name,0065c44b-652e-461f-88b0-b6284a1d3baa,
西中央３丁目,zh-ch,西中央3丁目,stop_name,0065c44b-652e-461f-88b0-b6284a1d3baa,
西中央３丁目,zh-tw,西中央3丁目,stop_name,0065c44b-652e-461f-88b0-b6284a1d3baa,
町田,en,Machida,stop_name,89d7b3cc-311f-4272-bd0b-eaf5af8c7788,
町田,ko,마치다,stop_name,89d7b3cc-311f-4272-bd0b-eaf5af8c7788,
町田,zh-ch,町田,stop_name,89d7b3cc-311f-4272-bd0b-eaf5af8c7788,
町田,zh-tw,町田,stop_name,89d7b3cc-311f-4272-bd0b-eaf5af8c7788,
東観音台中央,ja,東観音台中央,stop_name,055a494d-f110-4037-9b71-5d4b9ea75cee,
東観音台中央,ja-Hrkt,ひがしかんのんだいちゅうおう,stop_name,055a494d-f110-4037-9b71-5d4b9ea75cee,
東観音台中央,en,Higashi-kannondai-chuo,stop_name,055a494d-f110-4037-9b71-5d4b9ea75cee,
東観音台中央,ko,히가시칸논다이 추오,stop_name,055a494d-f110-4037-9b71-5d4b9ea75cee,
東観音台中央,zh-ch,东观音台中央,stop_name,055a494d-f110-4037-9b71-5d4b9ea75cee,
東観音台中央,zh-tw,東觀音臺中央,stop_name,055a494d-f110-4037-9b71-5d4b9ea75cee,
広島インター入口,ja,広島インター入口,stop_name,60a07bb2-e153-4550-9d7e-971d134d430c,
広島インター入口,ja-Hrkt,ひろしまいんたーいりぐち,stop_name,60a07bb2-e153-4550-9d7e-971d134d430c,
広島インター入口,en,Hiroshima Inter-iriguchi,stop_name,60a07bb2-e153-4550-9d7e-971d134d430c,
広島インター入口,ko,히로시마 인터 이리구치,stop_name,60a07bb2-e153-4550-9d7e-971d134d430c,
広島インター入口,zh-ch,广岛IC入口,stop_name,60a07bb2-e153-4550-9d7e-971d134d430c,
広島インター入口,zh-tw,廣島IC入口,stop_name,60a07bb2-e153-4550-9d7e-971d134d430c,
薬師が丘団地,ja,薬師が丘団地,stop_name,c1670062-1218-4701-a3c5-96c56645bfcb,
薬師が丘団地,ja-Hrkt,やくしがおかだんち,stop_name,c1670062-1218-4701-a3c5-96c56645bfcb,
美鈴東三丁目,ja,美鈴東三丁目,stop_name,383363e3-6c34-4e75-8aa0-c79e865c17a6,
美鈴東三丁目,ja-Hrkt,みすずがおかひがしさんちょうめ,stop_name,383363e3-6c34-4e75-8aa0-c79e865c17a6,
美鈴東三丁目,en,Misuzugaoka-higashi-sanchome (Misuzugaoka-higashi 3),stop_name,383363e3-6c34-4e75-8aa0-c79e865c17a6,
美鈴東三丁目,ko,미스즈가오카 히가시 3초메,stop_name,383363e3-6c34-4e75-8aa0-c79e865c17a6,
美鈴東三丁目,zh-ch,美铃丘东三丁目,stop_name,383363e3-6c34-4e75-8aa0-c79e865c17a6,
美鈴東三丁目,zh-tw,美鈴丘東三丁目,stop_name,383363e3-6c34-4e75-8aa0-c79e865c17a6,
三次稲荷町,en,Miyoshi Inarimachi,stop_name,82c01520-84ed-431b-95af-1bd57bf8eb02,
三次稲荷町,ko,미요시 이나리마치,stop_name,82c01520-84ed-431b-95af-1bd57bf8eb02,
三次稲荷町,zh-ch,三次稻荷町,stop_name,82c01520-84ed-431b-95af-1bd57bf8eb02,
三次稲荷町,zh-tw,三次稻荷町,stop_name,82c01520-84ed-431b-95af-1bd57bf8eb02,
水無,ja,水無,stop_name,48ea4713-a328-4c51-aa26-aa42be796a61,
水無,ja-Hrkt,みずなし,stop_name,48ea4713-a328-4c51-aa26-aa42be796a61,
水無,en,Mizunashi,stop_name,48ea4713-a328-4c51-aa26-aa42be796a61,
水無,ko,미즈나시,stop_name,48ea4713-a328-4c51-aa26-aa42be796a61,
水無,zh-ch,水无,stop_name,48ea4713-a328-4c51-aa26-aa42be796a61,
水無,zh-tw,水無,stop_name,48ea4713-a328-4c51-aa26-aa42be796a61,
彩が丘団地,ja,彩が丘団地,stop_name,1b6cafac-6ab4-471c-af95-33bb77e0cafa,
彩が丘団地,ja-Hrkt,あやがおかだんち,stop_name,1b6cafac-6ab4-471c-af95-33bb77e0cafa,
鹿籠二丁目,en,Kogomori-nichome (Kogomori 2),stop_name,b9f84208-752a-444b-b8ba-23720c4d4352,
鹿籠二丁目,ko,고고모리 2초메,stop_name,b9f84208-752a-444b-b8ba-23720c4d4352,
鹿籠二丁目,zh-ch,鹿笼二丁目,stop_name,b9f84208-752a-444b-b8ba-23720c4d4352,
鹿籠二丁目,zh-tw,鹿籠二丁目,stop_name,b9f84208-752a-444b-b8ba-23720c4d4352,
三次駅前,ja,三次駅前,stop_name,af82740d-fad6-4b6b-8a07-bf3e54055e9a,
三次駅前,ja-Hrkt,みよしえきまえ,stop_name,af82740d-fad6-4b6b-8a07-bf3e54055e9a,
北県営住宅前,en,Kita-kenei Jutaku-mae,stop_name,3f4dc3e4-d776-4b69-837e-25ae7b56fe00,
北県営住宅前,ko,기타 켄에이 주타쿠 마에,stop_name,3f4dc3e4-d776-4b69-837e-25ae7b56fe00,
北県営住宅前,zh-ch,北县营住宅前,stop_name,3f4dc3e4-d776-4b69-837e-25ae7b56fe00,
北県営住宅前,zh-tw,北縣營住宅前,stop_name,3f4dc3e4-d776-4b69-837e-25ae7b56fe00,
海岸２丁目,ja,海岸２丁目,stop_name,a0a084f8-5d3d-44b5-88ea-a9505f632bd5,
海岸２丁目,ja-Hrkt,かいがんにちょうめ,stop_name,a0a084f8-5d3d-44b5-88ea-a9505f632bd5,
西澄合,en,Nishi-sumiai,stop_name,1367ba7f-0f56-412c-ba95-f8fe6e4168b6,
西澄合,ko,니시스미아이,stop_name,1367ba7f-0f56-412c-ba95-f8fe6e4168b6,
西澄合,zh-ch,西澄合,stop_name,1367ba7f-0f56-412c-ba95-f8fe6e4168b6,
西澄合,zh-tw,西澄合,stop_name,1367ba7f-0f56-412c-ba95-f8fe6e4168b6,
チェリーゴード前,ja,チェリーゴード前,stop_name,f148c933-5b30-48e5-8338-b2e6e480a4af,
チェリーゴード前,ja-Hrkt,ちぇりーごーどまえ,stop_name,f148c933-5b30-48e5-8338-b2e6e480a4af,
チェリーゴード前,en,Cherrygard-mae,stop_name,f148c933-5b30-48e5-8338-b2e6e480a4af,
チェリーゴード前,ko,체리 고드 마에,stop_name,f148c933-5b30-48e5-8338-b2e6e480a4af,
チェリーゴード前,zh-ch,Cherry Gard前,stop_name,f148c933-5b30-48e5-8338-b2e6e480a4af,
チェリーゴード前,zh-tw,Cherry Gard前,stop_name,f148c933-5b30-48e5-8338-b2e6e480a4af,
出汐一丁目,ja,出汐一丁目,stop_name,a6637fae-35d9-450f-b8cf-08eab1791145,
出汐一丁目,ja-Hrkt,でしおいっちょうめ,stop_name,a6637fae-35d9-450f-b8cf-08eab1791145,
大林,en,Obayashi,stop_name,cb2bc0ac-7648-4483-886c-e426b89f043d,
大林,ko,오바야시,stop_name,cb2bc0ac-7648-4483-886c-e426b89f043d,
大林,zh-ch,大林,stop_name,cb2bc0ac-7648-4483-886c-e426b89f043d,
大林,zh-tw,大林,stop_name,cb2bc0ac-7648-4483-886c-e426b89f043d,
湯来ロッジ前,en,Yuki Lodge-mae,stop_name,78341148-437c-44bd-add4-4648cdc79f04,
湯来ロッジ前,ko,유키 로지마에,stop_name,78341148-437c-44bd-add4-4648cdc79f04,
湯来ロッジ前,zh-ch,汤来山中休息所前,stop_name,78341148-437c-44bd-add4-4648cdc79f04,
湯来ロッジ前,zh-tw,湯來山中休息所前,stop_name,78341148-437c-44bd-add4-4648cdc79f04,
宮園西,ja,宮園西,stop_name,a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,
宮園西,ja-Hrkt,みやぞのにし,stop_name,a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,
宮園西,en,Miyazono-nishi,stop_name,a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,
宮園西,ko,미야조노 니시,stop_name,a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,
宮園西,zh-ch,宫园西,stop_name,a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,
宮園西,zh-tw,宮園西,stop_name,a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,
牛田南,ja,牛田南,stop_name,9c4e1a6e-fdad-4a88-ad80-dc3966bbe35a,
牛田南,ja-Hrkt,うしたみなみ,stop_name,9c4e1a6e-fdad-4a88-ad80-dc3966bbe35a,
済生会広島病院前,en,Saiseikai Hiroshima Byoin-mae (Saiseikai Hiroshima Hospital),stop_name,26effcc1-b7d1-454a-9f6b-6989da968f0d,
済生会広島病院前,ko,사이세이카이 히로시마 병원,stop_name,26effcc1-b7d1-454a-9f6b-6989da968f0d,
済生会広島病院前,zh-ch,济生会广岛医院前,stop_name,26effcc1-b7d1-454a-9f6b-6989da968f0d,
済生会広島病院前,zh-tw,濟生會廣島醫院前,stop_name,26effcc1-b7d1-454a-9f6b-6989da968f0d,
子規句碑前,en,Shikikuhi-mae (Shiki Poem Monument),stop_name,01e352f4-8fcd-4377-9735-ebf1501f52cd,
子規句碑前,ko,시키쿠히 마에,stop_name,01e352f4-8fcd-4377-9735-ebf1501f52cd,
子規句碑前,zh-ch,子规句碑前,stop_name,01e352f4-8fcd-4377-9735-ebf1501f52cd,
子規句碑前,zh-tw,子規句碑前,stop_name,01e352f4-8fcd-4377-9735-ebf1501f52cd,
吉浦駅前,ja,吉浦駅前,stop_name,16169ef3-1db9-4ead-a7cd-169fcb76bb09,
吉浦駅前,ja-Hrkt,よしうらえきまえ,stop_name,16169ef3-1db9-4ead-a7cd-169fcb76bb09,
五月が丘公園前,ja,五月が丘公園前,stop_name,5d2868d7-dea1-4023-86c9-24ee7086c94e,
五月が丘公園前,ja-Hrkt,さつきがおかこうえんまえ,stop_name,5d2868d7-dea1-4023-86c9-24ee7086c94e,
五月が丘公園前,en,Satsukigaoka Koen-mae (Satsukigaoka Koen-mae),stop_name,5d2868d7-dea1-4023-86c9-24ee7086c94e,
五月が丘公園前,ko,사쓰키가오카 공원,stop_name,5d2868d7-dea1-4023-86c9-24ee7086c94e,
五月が丘公園前,zh-ch,五月丘公园前,stop_name,5d2868d7-dea1-4023-86c9-24ee7086c94e,
五月が丘公園前,zh-tw,五月丘公園前,stop_name,5d2868d7-dea1-4023-86c9-24ee7086c94e,
府中ニュータウン中,ja,府中ニュータウン中,stop_name,a3a43cce-8d41-46f2-a9bf-12ec73ed9e42,
府中ニュータウン中,ja-Hrkt,ふちゅうにゅーたうんなか,stop_name,a3a43cce-8d41-46f2-a9bf-12ec73ed9e42,
府中ニュータウン中,en,Fuchu New Town-naka,stop_name,a3a43cce-8d41-46f2-a9bf-12ec73ed9e42,
府中ニュータウン中,ko,후추 뉴타운 나카,stop_name,a3a43cce-8d41-46f2-a9bf-12ec73ed9e42,
府中ニュータウン中,zh-ch,府中新城中,stop_name,a3a43cce-8d41-46f2-a9bf-12ec73ed9e42,
府中ニュータウン中,zh-tw,府中新城中,stop_name,a3a43cce-8d41-46f2-a9bf-12ec73ed9e42,
明徳中学校,ja,明徳中学校,stop_name,46d16db7-a26a-4e51-9de0-30bc26710823,
明徳中学校,ja-Hrkt,めいとくちゅうがっこう,stop_name,46d16db7-a26a-4e51-9de0-30bc26710823,
城ヶ丘入口,en,Jogaoka-iriguchi,stop_name,147273a2-129b-4fe8-ad52-990f7ff8ea97,
城ヶ丘入口,ko,조가오카 이리구치,stop_name,147273a2-129b-4fe8-ad52-990f7ff8ea97,
城ヶ丘入口,zh-ch,城丘入口,stop_name,147273a2-129b-4fe8-ad52-990f7ff8ea97,
城ヶ丘入口,zh-tw,城丘入口,stop_name,147273a2-129b-4fe8-ad52-990f7ff8ea97,
伏原東,ja,伏原東,stop_name,4eff4828-e0b2-4e25-bc6e-a00a634d311f,
伏原東,ja-Hrkt,ふしはらひがし,stop_name,4eff4828-e0b2-4e25-bc6e-a00a634d311f,
利松一丁目,en,Toshimatsu-itchome (Toshimatsu 1),stop_name,eaba87ce-caca-4a85-9966-3c6279afea71,
利松一丁目,ko,도시마쓰 1초메,stop_name,eaba87ce-caca-4a85-9966-3c6279afea71,
利松一丁目,zh-ch,利松一丁目,stop_name,eaba87ce-caca-4a85-9966-3c6279afea71,
利松一丁目,zh-tw,利松一丁目,stop_name,eaba87ce-caca-4a85-9966-3c6279afea71,
あさひが丘下,ja,あさひが丘下,stop_name,168e03f0-38f4-4345-b6b2-e0f6a8bb3a34,
あさひが丘下,ja-Hrkt,あさひがおかしも,stop_name,168e03f0-38f4-4345-b6b2-e0f6a8bb3a34,
中大毛寺,en,Naka-omoji,stop_name,fea2dd5c-5513-4b77-b402-4bd6fb37bbbf,
中大毛寺,ko,나카오모지,stop_name,fea2dd5c-5513-4b77-b402-4bd6fb37bbbf,
中大毛寺,zh-ch,中大毛寺,stop_name,fea2dd5c-5513-4b77-b402-4bd6fb37bbbf,
中大毛寺,zh-tw,中大毛寺,stop_name,fea2dd5c-5513-4b77-b402-4bd6fb37bbbf,
愛郷小学校,ja,愛郷小学校,stop_name,8e23647a-9d2c-43ed-b664-0fbac0d7aea5,
愛郷小学校,ja-Hrkt,あいきょうしょうがっこう,stop_name,8e23647a-9d2c-43ed-b664-0fbac0d7aea5,
愛郷小学校,en,Aikyo Elementary School,stop_name,8e23647a-9d2c-43ed-b664-0fbac0d7aea5,
愛郷小学校,ko,애향 초등학교,stop_name,8e23647a-9d2c-43ed-b664-0fbac0d7aea5,
愛郷小学校,zh-ch,爱京小学,stop_name,8e23647a-9d2c-43ed-b664-0fbac0d7aea5,
愛郷小学校,zh-tw,愛京小學,stop_name,8e23647a-9d2c-43ed-b664-0fbac0d7aea5,
日赤看護大学前,ja,日赤看護大学前,stop_name,0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,
日赤看護大学前,ja-Hrkt,にっせきかんごだいがく,stop_name,0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,
日赤看護大学前,en,Nisseki Kango Daigaku (Japanese Red Cross Col. of Nursing),stop_name,0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,
日赤看護大学前,ko,일본적십자 간호대학,stop_name,0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,
日赤看護大学前,zh-ch,日赤看护大学,stop_name,0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,
日赤看護大学前,zh-tw,日赤看護大學,stop_name,0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,
丹那町西,ja,丹那町西,stop_name,d9dc8b13-b5da-47e3-84c5-7dbe5b4e5f8c,
